,paperID,authorName
3414,1046,"Stevanetic, Srdjan"
3415,1046,"Javed, Muhammad Atif"
3416,1046,"Zdun, Uwe"
3417,1047,"Bergner, K"
3418,1047," Rausch, A"
3419,1047," Sibling, M"
3420,1047," Ternite, T"
3421,1048,"Cavalcante, Everton"
3422,1048,"Medeiros, Ana Luisa"
3423,1048,"Batista, Thais"
3424,1049,"Plek, Ale"
3425,1049,"Ad mek, Jir"
3426,1050,"Plsek, A"
3427,1050," Adamek, J"
3428,1051,"Bennaceur, Amel"
3429,1051,"Issarny, Val rie"
3430,1052,"Bennaceur, A"
3431,1052," Issarny, V"
3432,1053,"Fr mmgen, Alexander"
3433,1053,"Lehn, Max"
3434,1053,"Buchmann, Alejandro"
3435,1054,"Fro mmgen, A"
3436,1054," Lehn, M"
3437,1054," Buchmann, A"
3438,1055,"Campbell, P R J"
3439,1055," Ahmed, Faheem"
3440,1056,"Woodside, Murray"
3441,1057,"Woodside, M"
3442,1058,"Campbell, P R J"
3443,1058," Ahmed, Faheem"
3444,1058,"Bosch, Jan"
3445,1058,"Jansen, Slinger"
3446,1059,"Abbas, Nadeem"
3447,1059,"Andersson, Jesper"
3448,1059,"Weyns, Danny"
3449,1060,"Abbas, Nadeem"
3450,1060,"Andersson, Jesper"
3451,1060,"Weyns, Danny"
3452,1061,"Pahl, Claus"
3453,1061,"Giesecke, Simon"
3454,1061,"Hasselbring, Wilhelm"
3455,1062,"Pahl, Claus"
3456,1062,"Giesecke, Simon"
3457,1062,"Hasselbring, Wilhelm"
3458,1063,"Pahl, C"
3459,1063," Giesecke, S"
3460,1063," Hasselbring, W"
3461,1064,"Pahl, C"
3462,1064," Giesecke, S"
3463,1064," Hasselbring, W"
3464,1065,"Dobrica, Liliana"
3465,1065,"Ovaska, Eila"
3466,1066,"Tamburri, Damian A"
3467,1066," Lago, Patricia"
3468,1066,"Dorn, Christoph"
3469,1066,"Hilliard, Rich"
3470,1067,"Nowak, Marcin"
3471,1067,"Pautasso, Cesare"
3472,1068,"Park, Young Chul"
3473,1068,"Kakinuma, Katsuyoshi"
3474,1068,"Uchida, Makoto"
3475,1068,"Tryk, Donald A"
3476,1068," Kamino, Takeo"
3477,1068,"Uchida, Hiroyuki"
3478,1068,"Watanabe, Masahiro"
3479,1069,"Alves, Carina Frota"
3480,1069,"Bosch, Jan"
3481,1069,"Hansen, Geir"
3482,1069,"Knauber, Peter"
3483,1069,"Knodel, Jens"
3484,1069,"Lungu, Mircea"
3485,1070,"Emery, David"
3486,1070,"Hilliard, Rich"
3487,1071,"Emery, David"
3488,1071,"Hilliard, Rich"
3489,1072,"Emery, David"
3490,1072,"Hilliard, Rich"
3491,1073,"Adersberger, Josef"
3492,1073,"Philippsen, Michael"
3493,1074,"Ozt rk, Fatih"
3494,1074,"SarIlI, Erdem"
3495,1074,"S zer, Hasan"
3496,1074,"Aktemur, Baris"
3497,1075,"O ztu rk, F"
3498,1075," Sarili, E"
3499,1075," So zer, H"
3500,1075," Aktemur, B"
3501,1076,"Christensen, Henrik Brbak"
3502,1076,"Hansen, Klaus Marius"
3503,1077,"Christensen, Henrik Brbak"
3504,1077,"Hansen, Klaus Marius"
3505,1078,"Zouari, Mohamed"
3506,1078," Bouassida Rodriguez, Ismael"
3507,1079,"C mara, Javier"
3508,1079,"Canal, Carlos"
3509,1079,"Cubo, Javier"
3510,1079,"Murillo, Juan Manuel"
3511,1080,"C mara, Javier"
3512,1080,"Canal, Carlos"
3513,1080,"Cubo, Javier"
3514,1080,"Murillo, Juan Manuel"
3515,1081,"Camara, J"
3516,1081," Canal, C"
3517,1081," Cube, J"
3518,1081," Murillo, J M"
3519,1082,"Camara, J"
3520,1082," Canal, C"
3521,1082," Cube, J"
3522,1082," Murillo, J M"
3523,1083,"Dragomir, Ana"
3524,1083,"Lichter, Horst"
3525,1083,"Budau, Tiberi"
3526,1084,"Wu, Jianbo"
3527,1084," Yang, Hong"
3528,1085,"Hinz, Michael"
3529,1085,"Pietschmann, Stefan"
3530,1085,"Umbach, Matthias"
3531,1085,"Meiner, Klaus"
3532,1086,"Hinz, M"
3533,1086," Pietschmann, S"
3534,1086," Umbach, M"
3535,1086," Meissner, K"
3536,1087,"McGregor, John D"
3537,1088,"Lam, Alfred"
3538,1088," Li, Hui"
3539,1088,"Zhang, Shengsheng"
3540,1088,"Wang, Haijiang"
3541,1088,"Wilkinson, David P"
3542,1088," Wessel, Silvia"
3543,1088,"Cheng, Tommy T H"
3544,1089,"Abdelkareem, Mohammad Ali"
3545,1089,"Tsujiguchi, Takuya"
3546,1089,"Nakagawa, Nobuyoshi"
3547,1090,"Wood, David"
3548,1090,"Mukundan, Rangachary"
3549,1090,"Borup, Rodney"
3550,1091,"Estudillo Wong, L A"
3551,1091," Vargas G mez, A M"
3552,1091," Arce Estrada, E M"
3553,1091," Manzo Robledo, A"
3554,1092,"Vel zquez, Amado"
3555,1092,"Centellas, Francesc"
3556,1092,"Garrido, Jos"
3557,1092,Antonio
3558,1092,"Arias, Conchita"
3559,1092,"Rodr guez, Rosa Mar a"
3560,1092,"Brillas, Enric"
3561,1092,"Cabot, Pere Llu s"
3562,1093,"Marzolla, Moreno"
3563,1094,"Perez Palacin, Diego"
3564,1094,"Mirandola, Raffaela"
3565,1094,"Merseguer, Jos"
3566,1095,"Pascual, Gustavo G"
3567,1095," Pinto, M nica"
3568,1095," Fuentes, Lidia"
3569,1096,"Falessi, Davide"
3570,1096,"Cantone, Giovanni"
3571,1096,"Kruchten, Philippe"
3572,1097,"Capuru o, Renato A"
3573,1097," Capretz, Luiz F"
3574,1098,"Cuesta, Carlos E"
3575,1098," Marcos, Esperanza"
3576,1099,"Springer Verlag,"
3577,1099, ISBN
3578,1099,Conference
3579,1099,Software Architecture
3580,1099,"Second European Conference, ECSA"
3581,1099,Sept
3582,1099,Oct
3583,1099,Publisher
3584,1099,"Springer Verlag, Berlin, Germany"
3585,1100,"IEEE,"
3586,1100," pp,"
3587,1100, ISBN
3588,1100,Conference
3589,1100, Joint Working IEEE IFIP Conference on Software Architecture
3590,1100,WICSA
3591,1100, rd European Conference on Software Architecture
3592,1100,"ECSA ,"
3593,1100, Sept
3594,1100,Publisher
3595,1100,"IEEE, Piscataway, NJ, USA"
3596,1101,Editors
3597,1101,"Drira, K"
3598,1102,Editors
3599,1102,"Avgeriou, P"
3600,1102," Zdun, U"
3601,1103,"IEEE Computer Society, viii"
3602,1103," pp,"
3603,1103, ISBN
3604,1103,Conference
3605,1103, Joint Working IEEE IFIP Conference on Software Architecture
3606,1103,WICSA
3607,1103, European Conference on Software Architecture
3608,1103,ECSA
3609,1103, Aug
3610,1103,Sponsor
3611,1103,Comput
3612,1103,Soc
3613,1103, Publisher
3614,1103,"IEEE Computer Society, Los Alamitos, CA, USA"
3615,1104,"IEEE,"
3616,1104, ISBN
3617,1104,Conference
3618,1104, Working IEEE IFIP Conference on Software Architecture
3619,1104,WICSA
3620,1104, Jan
3621,1104,Publisher
3622,1104,"IEEE, Piscataway, NJ, USA"
3623,1105,"IEEE,"
3624,1105, ISBN
3625,1105,Conference
3626,1105,th Working IEEE IFIP Conference on Software Architecture
3627,1105,WICSA
3628,1105, Feb
3629,1105,Publisher
3630,1105,"IEEE, Piscataway, NJ, USA"
3631,1106,Editors
3632,1106,"Oquendo, F"
3633,1107,Editors
3634,1107,"Oquendo, F"
3635,1108,Editors
3636,1108,"Drira, K"
3637,1109,Editors
3638,1109,"Hofmeister, C"
3639,1109," Crnkovic, I"
3640,1109," Reussner, R"
3641,1110,"Cortellessa, Vittorio"
3642,1110,"Eramo, Romina"
3643,1110,"Pierantonio, Alfonso"
3644,1110,"Tucci, Michele"
3645,1111,"Hong, L"
3646,1111,"Gong, Cheng Long"
3647,1111,"Wang, Jing Zhuo"
3648,1111,"Ji, Zhi Cheng"
3649,1112,"Ovaska, Eila"
3650,1112,"Raibulet, Claudia"
3651,1113,"Da Silva Amorim, Simone"
3652,1113,"De Almeida, Eduardo Santana"
3653,1113,"McGregor, John D"
3654,1114,"Liu, Xue"
3655,1114,"Yi, Lanhua"
3656,1114,"Wang, Xianyo"
3657,1114,"Su, Jincang"
3658,1114,"Song, Yunfeng"
3659,1114,"Liu, Jing"
3660,1115,"Manset, D"
3661,1115," Verjus, H"
3662,1115," McClatchey, R"
3663,1116,"Manset, D"
3664,1116," Verjus, H"
3665,1116," McClatchey, R"
3666,1117,"H fig, Kai"
3667,1117,"Domis, Dominik"
3668,1118,"Savola, Reijo M"
3669,1118," Kanstr n, Teem"
3670,1118,"Evesti, Antti"
3671,1119,"Berardinelli, Luca"
3672,1119,"Di Marco, Antinisca"
3673,1119,"Pace, Stefano"
3674,1120,"Berardinelli, L"
3675,1120," Marco, A"
3676,1120," Pace, S"
3677,1121,"Miranda, Javier"
3678,1121,"Guill n, Joaqu n"
3679,1121,"Murillo, Juan Manuel"
3680,1121,"Canal, Carlos"
3681,1122,"Miranda, Javier"
3682,1122,"Guill n, Joaqu n"
3683,1122,"Murillo, Juan Manuel"
3684,1122,"Canal, Carlos"
3685,1123,"Yin, Jie"
3686,1123,"Wang, Lei"
3687,1123,"Tian, Chungui"
3688,1123,"Tan, Taixing"
3689,1123,"Mu, Guang"
3690,1123,"Zhao, L"
3691,1123,"Fu, Honggang"
3692,1124,"Fiadeiro, Jos"
3693,1124,Luiz
3694,1124,"Lopes, Ant nia"
3695,1125,"Brito, Patrick H"
3696,1125," De Lemos, Rog rio"
3697,1125,"Rubira, Cec lia M"
3698,1126,"Capilla, Rafael"
3699,1127,"Capilla, Rafael"
3700,1128,"Capilla, Rafael"
3701,1129,"Purhonen, An"
3702,1129,"Stenudd, Sakari"
3703,1130,"Miller, James A"
3704,1130," Madhavji, Nazim H"
3705,1131,"Miller, J A"
3706,1131," Madhavji, N H"
3707,1132,"Manikas, Konstantinos"
3708,1132,"Hansen, Klaus Marius"
3709,1132,"Kyng, Morten"
3710,1133,"Nel, W P"
3711,1134,"Weinreich, Rainer"
3712,1134,"Groher, Iris"
3713,1135,"Weinreich, R"
3714,1135," Groher, I"
3715,1136,"Eeles, Peter"
3716,1137,"Hock Koon, Anthony"
3717,1137,"Oussalah, Mourad"
3718,1138,"Rinaldo, Steven G"
3719,1138," Stumper, J rgen"
3720,1138,"Eikerling, Michael"
3721,1139,"Zalewski, Andrzej"
3722,1139,"Kijas, Szymon"
3723,1140,"Galv o, Ism nia"
3724,1140,"Van Den Broek, Pim"
3725,1140,"Aksit, Mehmet"
3726,1141,"Kriston,"
3727,1141,kos
3728,1141,"Xie, Tianyuan"
3729,1141,"Gamliel, David"
3730,1141,"Ganesan, Prabh"
3731,1141,"Popov, Branko N"
3732,1142,"Waeles, B"
3733,1142," Le Hir, P"
3734,1142," Lesueur, P"
3735,1142," Delsinne, N"
3736,1143,"Waeles, B"
3737,1143," Le Hir, P"
3738,1143," Lesueur, P"
3739,1143," Delsinne, N"
3740,1144,"Bosch, Jan"
3741,1145,"Kr ger, Ingolf H"
3742,1145," Mathew, Reena"
3743,1146,"Kruger, I H"
3744,1146," Mathew, R"
3745,1147,"Kotonya, Gerald"
3746,1147,"Lee, Jaejoon"
3747,1147,"Robinson, Daniel"
3748,1148,"Kotonya, Gerald"
3749,1148,"Lee, Jaejoon"
3750,1148,"Robinson, Daniel"
3751,1149,"Kotonya, Gerald"
3752,1149,"Lee, Jaejoon"
3753,1149,"Robinson, Daniel"
3754,1150,"Schmid, Klaus"
3755,1151,"Todoran, Irina"
3756,1151,"Glinz, Martin"
3757,1152,"Todoran, Irina"
3758,1152,"Glinz, Martin"
3759,1153,"Andersson, Jesper"
3760,1153,"Ericsson, Morgan"
3761,1153,"L we, Welf"
3762,1154,"Helleboogh, Alexander"
3763,1154,"Avgeriou, Paris"
3764,1154,"Bouck , Nelis"
3765,1154,"Heymans, Patrick"
3766,1155,"Bass, Len"
3767,1155,"Nord, Robert"
3768,1155,"Wood, William"
3769,1155,"Zubrow, David"
3770,1156,"Bass, L"
3771,1156," Nord, R"
3772,1156," Wood, W"
3773,1156," Zubrow, D"
3774,1157,"Eklund, Ulrik"
3775,1157,"Jonsson, Niklas"
3776,1157,"Eriksson, Anders"
3777,1157,"Bosch, Jan"
3778,1158,"Eklund, Ulrik"
3779,1158,"Jonsson, Niklas"
3780,1158,"Eriksson, Anders"
3781,1158,"Bosch, Jan"
3782,1159,"Eklund, Ulrik"
3783,1159,"Bosch, Jan"
3784,1160,"Lehsaini, M"
3785,1160," Guyennet, H"
3786,1160," Feham, M"
3787,1161,"Brown, Alan W"
3788,1161," McDermid, John A"
3789,1162,"Brown, Alan W"
3790,1162," McDermid, John A"
3791,1163,"Brown, A W"
3792,1163," McDermid, J A"
3793,1164,"Brown, A W"
3794,1164," McDermid, J A"
3795,1165,"Joghee, P"
3796,1165," Pylypenko, S"
3797,1165," Olson, T"
3798,1165," Dameron, A"
3799,1165," Corpuz, A"
3800,1165," National Renewable Energy Lab , Golden, CO"
3801,1166,"Joghee, Prabhuram"
3802,1166,"Pylypenko, Svitlana"
3803,1166," Olson, Tim"
3804,1166,"Dameron, Arrelaine"
3805,1166,"Corpuz, April"
3806,1166,"Dinh, Huyen N"
3807,1166," Wood, Kevin"
3808,1166,Kevin O Neill
3809,1166,"Hurst, Katherine"
3810,1166,"Bender, Guido"
3811,1166,"Gennett, Thomas"
3812,1166,"Pivovar, Bryan"
3813,1166,"O Hayre, Ryan"
3814,1167,"Bose, A"
3815,1167," Babburi, P"
3816,1167," Kumar, R"
3817,1167," Myers, D"
3818,1167," Mawdsley, J"
3819,1167," Milhuff, J"
3820,1168,"Kang, Jungtak"
3821,1168,"Jung, Dong Won"
3822,1168,"Park, Soon"
3823,1168,"Lee, Jong Hyun"
3824,1168,"Ko, Jaejoon"
3825,1168,"Kim, Junbom"
3826,1169,"Muhamad, Ernee Noryana"
3827,1169," Takeguchi, Tatsuya"
3828,1169,"Wang, Guoxiong"
3829,1169,"Yamanaka, Toshiro"
3830,1169,"Ueda, Watar"
3831,1170,"Liu, Jie"
3832,1170,"Zhong, Cheng"
3833,1170,"Du, Xintong"
3834,1170,"Wu, Yating"
3835,1170,"Xu, Peizhi"
3836,1170,"Liu, Jinbo"
3837,1170," Hu, Wenbin"
3838,1171,"Liu, Jie"
3839,1171,"Hu, Wenbin"
3840,1171,"Zhong, Cheng"
3841,1171,"Cheng, Y"
3842,1171,Frank
3843,1172,"Latsuzbaia, R"
3844,1172," Negro, E"
3845,1172," Koper, G J M"
3846,1173,"Gallotti, Stefano"
3847,1173,"Ghezzi, Carlo"
3848,1173,"Mirandola, Raffaela"
3849,1173,"Tamburrelli, Giordano"
3850,1174,"Gallotti, S"
3851,1174," Ghezzi, C"
3852,1174," Mirandola, R"
3853,1174," Tainburrelli, G"
3854,1175,Source
3855,1175,Lecture Notes in Computer Science
3856,1175,"including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics , v"
3857,1175,"LNCS,"
3858,1175," , Quality of Software Architectures"
3859,1175," Second International Conference on Quality of Software Architectures, QoSA"
3860,1175," , Revised Papers"
3861,1175,ISSN
3862,1175,ISBN
3863,1175," , ISBN"
3864,1175,Conference
3865,1175," nd International Conference on Quality of Software Architectures, QoSA"
3866,1175," , June"
3867,1175,June
3868,1175, Sponsor
3869,1175,University of Karlsruhe
3870,1175,Malardalen University
3871,1175,Vasteras City
3872,1175,Publisher
3873,1175,Springer Verlag
3874,1176,Source
3875,1176, Working IEEE IFIP Conference on Software Architecture
3876,1176,WICSA
3877,1176,"Working IEEE IFIP Conference on Software Architecture, WICSA"
3878,1176, ISBN
3879,1176," , ISBN"
3880,1176,Conference
3881,1176," Working IEEE IFIP Conference on Software Architecture, WICSA"
3882,1176, Publisher
3883,1176,Inst
3884,1176,of Elec
3885,1176,and Elec
3886,1176,Eng
3887,1176,Computer Society
3888,1177,Source
3889,1177,Lecture Notes in Computer Science
3890,1177,"including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics , v"
3891,1177,"LNCS,"
3892,1177," , Software Architecture"
3893,1177,"th European Conference, ECSA"
3894,1177," , Proceedings"
3895,1177,ISSN
3896,1177,ISBN
3897,1177,Conference
3898,1177," th European Conference on Software Architecture, ECSA"
3899,1177," , August"
3900,1177,August
3901,1177, Publisher
3902,1177,Springer Verlag
3903,1178,Source
3904,1178,"ACM International Conference Proceeding Series,"
3905,1178," , Joint"
3906,1178," th Working Conference on Software Architecture, WICSA"
3907,1178,and
3908,1178,"th European Conference on Software Architecture, ECSA"
3909,1178,Proceedings Companion Volume
3910,1178,ISBN
3911,1178,Conference
3912,1178, Joint
3913,1178," th Working IEEE IFIP Conference on Software Architecture, WICSA"
3914,1178,and the
3915,1178,"th European Conference on Software Architecture, ECSA"
3916,1178," , August"
3917,1178,August
3918,1178, Publisher
3919,1178,Association for Computing Machinery
3920,1179,Source
3921,1179,Lecture Notes in Computer Science
3922,1179,"including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics , v"
3923,1179,"LNCS,"
3924,1179," , Software Architecture"
3925,1179," First European Conference, ECSA"
3926,1179," , Proceedings"
3927,1179,ISSN
3928,1179,ISBN
3929,1179,Conference
3930,1179," st European Conference on Software Architecture, ECSA"
3931,1179," , September"
3932,1179,September
3933,1179, Publisher
3934,1179,Springer Verlag
3935,1180,Source
3936,1180,Lecture Notes in Computer Science
3937,1180,"including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics , v"
3938,1180,"LNCS,"
3939,1180," , Software Architecture"
3940,1180," First European Conference, ECSA"
3941,1180," , Proceedings"
3942,1180,ISSN
3943,1180,ISBN
3944,1180,Conference
3945,1180," st European Conference on Software Architecture, ECSA"
3946,1180," , September"
3947,1180,September
3948,1180, Publisher
3949,1180,Springer Verlag
3950,1181,Source
3951,1181,Proceedings of MASPEGHI
3952,1181," MechAnisms for SPEcialization, Generalization and InHerItance Workshop"
3953,1181," In Conjunction with the Colocated Conferences, ECOOP, ECMFA and ECSA"
3954,1181," , Proceedings of MASPEGHI"
3955,1181," MechAnisms for SPEcialization, Generalization and InHerItance Workshop"
3956,1181," In Conjunction with the Colocated Conferences, ECOOP, ECMFA and ECSA"
3957,1181, ISBN
3958,1181," , ISBN"
3959,1181,Conference
3960,1181," th Workshop on MechAnisms for SPEcialization, Generalization and inHerItance, MASPEGHI"
3961,1181,"In Conjunction with the Colocated Conferences, ECOOP, ECMFA and ECSA"
3962,1181, Sponsor
3963,1181,Association Internationale pour les Technologies Objets
3964,1181,AITO
3965,1181, Centre National de la Rechercue Scientifique
3966,1181,CNRS
3967,1181, University Montpellier
3968,1181,Publisher
3969,1181,Association for Computing Machinery
3970,1182,Editors
3971,1182,Anon
3972,1183,Source
3973,1183,Proceedings of the
3974,1183,Joint Working Conference on Software Architecture and
3975,1183,"th European Conference on Software Architecture, WICSA ECSA"
3976,1183," , Proceedings of the"
3977,1183,Joint Working Conference on Software Architecture and
3978,1183,"th European Conference on Software Architecture, WICSA ECSA"
3979,1183, ISBN
3980,1183,Conference
3981,1183,Joint
3982,1183," th Working IEEE IFIP Conference on Software Architecture, WICSA"
3983,1183,and
3984,1183,"th European Conference on Software, ECSA"
3985,1183," , August"
3986,1183,August
3987,1183, Publisher
3988,1183,IEEE Computer Society
3989,1184,Source
3990,1184,Proceedings
3991,1184,"th Working IEEE IFIP Conference on Software Architecture, WICSA"
3992,1184," , v"
3993,1184," , Proceedings"
3994,1184,"th Working IEEE IFIP Conference on Software Architecture, WICSA"
3995,1184, ISBN
3996,1184," , ISBN"
3997,1184,Conference
3998,1184," th Working IEEE IFIP Conference on Software Architecture, WICSA"
3999,1184,November
4000,1184, Sponsor
4001,1184,IEEE CS Technical Council on Software Engineering
4002,1184,IFIP WG
4003,1184,Software Architecture
4004,1184,IEEE Computer Society
4005,1184,Reengineering Forum
4006,1184,REF
4007,1184, Publisher
4008,1184,Inst
4009,1184,of Elec
4010,1184,and Elec
4011,1184,Eng
4012,1184,Computer Society
4013,1185,Source
4014,1185,"ACadeMics Tooling with Eclipse, ACME"
4015,1185,"A Joint ECMFA ECSA ECOOP Workshop,"
4016,1185," , ACadeMics Tooling with Eclipse, ACME"
4017,1185,A Joint ECMFA ECSA ECOOP Workshop
4018,1185,ISBN
4019,1185,Conference
4020,1185,"Workshop on ACadeMics Tooling with Eclipse, ACME"
4021,1185, Sponsor
4022,1185,ACM Special Interest Group on Software Engineering
4023,1185,SIGSOFT
4024,1185, Centre National De La Recherche Scientifique
4025,1185,CNRS
4026,1185, ACM Special Interest Group on Programming Languages
4027,1185,SIGPLAN
4028,1185, University Montpellier
4029,1185,Association Internationale pour les Technologies Objects
4030,1185,AITO
4031,1185, Publisher
4032,1185,Association for Computing Machinery
4033,1186,"Rauf, Irum"
4034,1186,"Ruokonen, Anna"
4035,1186,"Systa, Tarja"
4036,1186,"Porres, Ivan"
4037,1187,"Chen, Lianping"
4038,1187,"Babar, Muhammad Ali"
4039,1188,"K hn, Eva"
4040,1188,"Mordinyi, Richard"
4041,1188,"Keszthelyi, Laszlo"
4042,1188,"Schreiber, Christian"
4043,1188,"Bessler, Sandford"
4044,1188,"Tomic, Slobodanka"
4045,1189,"K hn, Eva"
4046,1189,"Mordinyi, Richard"
4047,1189,"Keszthelyi, Laszlo"
4048,1189,"Schreiber, Christian"
4049,1189,"Bessler, Sandford"
4050,1189,"Tomic, Slobodanka"
4051,1190,"K hn, Eva"
4052,1190,"Mordinyi, Richard"
4053,1190,"Keszthelyi, Laszlo"
4054,1190,"Schreiber, Christian"
4055,1190,"Bessler, Sandford"
4056,1190,"Tomic, Slobodanka"
4057,1191,"Emery, David"
4058,1191,"Hilliard, Rich"
4059,1192,"Lence, Ram n"
4060,1192,"Fuentes, Lidia"
4061,1192,"Pinto, M nica"
4062,1193,"Kavimandan, Amogh"
4063,1193,"Gokhale, Aniruddha"
4064,1194,"Miller, James A"
4065,1194," Ferrari, Remo"
4066,1194,"Madhavji, Nazim H"
4067,1195,"Aldrich, Jonathan"
4068,1196,"Brunnert, Andreas"
4069,1196,"Wischer, Kilian"
4070,1196,"Krcmar, Helmut"
4071,1197,"Horcas, Jose Miguel"
4072,1197,"Pinto, M nica"
4073,1197,"Fuentes, Lidia"
4074,1198,"Horcas, J"
4075,1198," Pinto, M"
4076,1198," Fuentes, L"
4077,1199,"Seo, Chiyoung"
4078,1199,"Edwards, George"
4079,1199,"Malek, Sam"
4080,1199,"Medvidovic, Nenad"
4081,1200,"Florentz, Bastian"
4082,1201,"Florentz, B"
4083,1202,"Mattmann, C A"
4084,1202," Crichton, D J"
4085,1202," Hughes, S J"
4086,1202," Kelly, S C"
4087,1202," Paul, M"
4088,1203,"Mattmann, Chris A"
4089,1203," Crichton, Daniel J"
4090,1203," Hughes, J"
4091,1203,Steven
4092,1203,"Kelly, Sean C"
4093,1203," Ramirez, Paul M"
4094,1204,"Nistor, Ligia"
4095,1204,"Kurilova, Darya"
4096,1204,"Balzer, Stephanie"
4097,1204,"Chung, Benjamin"
4098,1204,"Potanin, Alex"
4099,1204,"Aldrich, Jonathan"
4100,1205,"Lee, Larix"
4101,1205,"Kruchten, Philippe"
4102,1206,"Knodel, Jens"
4103,1206,"Lindvall, Mikael"
4104,1206,"Muthig, Dirk"
4105,1207,"Knodel, Jens"
4106,1207,"Popescu, Daniel"
4107,1208,"Knodel, J"
4108,1208," Popescu, D"
4109,1209,"De Silva, Lakshitha"
4110,1209,"Balasubramaniam, Dharini"
4111,1210,"Shaik, I"
4112,1210," Abdelmoez, W"
4113,1210," Gunnalan, R"
4114,1210," Shereshevsky, M"
4115,1210," Zeid, A"
4116,1210," Ammar, H H"
4117,1210," Mili, A"
4118,1210," Fuhrman, C"
4119,1211,"Bianco, Vittorio Dal"
4120,1211,"Myllarniemi, Varvana"
4121,1211,"Komssi, Marko"
4122,1211,"Raatikainen, Mikko"
4123,1212,"Wang, Mei Xian"
4124,1212,"Xu, Fan"
4125,1212,"Sun, Hong Fang"
4126,1212,"Liu, Qi"
4127,1212,"Artyushkova, Kateryna"
4128,1212,"Stach, Eric A"
4129,1212," Xie, Jian"
4130,1213,"Goichon, Fran ois"
4131,1213,"Salagnac, Guillaume"
4132,1213,"Fr not, St phane"
4133,1214,"Morrison, Ron"
4134,1214,"Balasubramaniam, Dharini"
4135,1214,"Oquendo, Flavio"
4136,1214,"Warboys, Brian"
4137,1214,"Greenwood, R"
4138,1214,Mark
4139,1215,"Morrison, Ron"
4140,1215,"Balasubramaniam, Dharini"
4141,1215,"Oquendo, Flavio"
4142,1215,"Warboys, Brian"
4143,1215,"Greenwood, R"
4144,1215,Mark
4145,1216,"Morrison, R"
4146,1216," Balasubramaniam, D"
4147,1216," Oquendo, F"
4148,1216," Warboys, B"
4149,1216," Greenwood, R M"
4150,1217,"Morrison, R"
4151,1217," Balasubramaniam, D"
4152,1217," Oquendo, F"
4153,1217," Warboys, B"
4154,1217," Greenwood, R M"
4155,1218,"Chan, Kenneth"
4156,1218,"Poernomo, Iman"
4157,1219,"Dos Santos, Rodrigo Pereira"
4158,1219,"Werner, Cl udia Maria Lima"
4159,1220,"Costa, Bruno"
4160,1220,"Pires, Paulo F"
4161,1220," Delicato, Flavia C"
4162,1220," Merson, Paulo"
4163,1221,"Seger, Brian"
4164,1221,"Kamat, Prashant V"
4165,1222,"M ndez, Gonzalo"
4166,1222,"De Antonio, Ang lica"
4167,1223,"Meedeniya, Indika"
4168,1223,"Buhnova, Barbora"
4169,1223,"Aleti, Aldeida"
4170,1223,"Grunske, Lars"
4171,1224,"Dhungana, Deepak"
4172,1224,"Groher, Iris"
4173,1224,"Schludermann, Elisabeth"
4174,1224,"Biffl, Stefan"
4175,1225,"Biel, Bettina"
4176,1225,"Gruhn, Volker"
4177,1226,"Biel, Bettina"
4178,1226,"Gruhn, Volker"
4179,1227,"Biel, Bettina"
4180,1227,"Gruhn, Volker"
4181,1228,"L pez Sanz, Marcos"
4182,1228,"Acu a, C sar J"
4183,1228," Cuesta, Carlos E"
4184,1228," Marcos, Esperanza"
4185,1229,"L pez Sanz, Marcos"
4186,1229,"Acu a, C sar J"
4187,1229," Cuesta, Carlos E"
4188,1229," Marcos, Esperanza"
4189,1230,"Lopez Sanz, M"
4190,1230," Acuna, C J"
4191,1230," Cuesta, C E"
4192,1230," Marcos, E"
4193,1231,"Lopez Sanz, M"
4194,1231," Acuna, C J"
4195,1231," Cuesta, C E"
4196,1231," Marcos, E"
4197,1232,"Kang, Jungtak"
4198,1232,"Kim, Junbom"
4199,1233,"De Boer, Remco C"
4200,1233," Lago, Patricia"
4201,1233,"Telea, Alexandr"
4202,1233,"Van Vliet, Hans"
4203,1234,"De Boer, Remco C"
4204,1234," Lago, Patricia"
4205,1234,"Telea, Alexandr"
4206,1234,"Van Vliet, Hans"
4207,1235,"De Boer, Remco C"
4208,1235," Lago, Patricia"
4209,1235,"Telea, Alexandr"
4210,1235,"Van Vliet, Hans"
4211,1236,"Grau, Gemma"
4212,1236,"Franch, Xavier"
4213,1237,"Grau, Gemma"
4214,1237,"Franch, Xavier"
4215,1238,"Grau, G"
4216,1238," Franch, X"
4217,1239,"Grau, G"
4218,1239," Franch, X"
4219,1240,"Wesselmark, M"
4220,1240," Wickman, B"
4221,1240," Lagergren, C"
4222,1240," Lindbergh, G"
4223,1241,"Groven, Arne Kristian"
4224,1241,"Haaland, Kirsten"
4225,1241,"Glott, Ruediger"
4226,1241,"Tannenberg, Anna"
4227,1242,"Bass, Len"
4228,1242,"Matinlassi, Mari"
4229,1242,"Olumofin, Femi G"
4230,1243,"Babar, Muhammad Ali"
4231,1243,"Mohagheghi, Parastoo"
4232,1243,"Edlund,"
4233,1243,"Mosser, S bastien"
